text,label
#TimesUpTwitter Pro-Life Organization President Slams Twitter for Bias #Newsmax via @user ,0
@user @user You mean like gun control policies to try to reduce school shootings?? Or just ones that you like? ,0
@user Boycott NFL. Let’s bring them to their knees!!!!!!! ,0
@user Well since your streams always have porn in the title im going to sa you love porn ,1
Anyone surprised? @user  #CloserNation  #MAGA #QAnon ,1
"******** LOESCH UNLEASHED: Dana exposes the racist core of leftist gun control #onlyatYAF, YAFTV, 8Sep2018  Gun control ... is the government telling you it doesn't trust you.""""  @user @user @user @user @user  ********"""" ",0
@user the reason you haven’t heard from Dr Ford about whether she is available to testify on Monday yet is because She is feverishly trying to find someone to corroborate her story with the help of the DNC and Soros’ deep pockets! ,0
@user @user I'm not in uncomefortbul miss Williams is a great actor or she thinks she is miss Williams is out of order in what she said to the ref rules apply even to miss Williams but your turning it in to o as a women don't this bone that miss Williams is out of order that's a stone wall ,1
@user congratulations for surpassing 10 million subs on youtube Bhuvan sir you are first indian to cross 10 million subs ,0
@user NBC just doesn’t get it!  It has nothing to do with the day of the week or football. It has everything to do with the liberals looking down their noses at the American people. Their sanctimonious political remarks  - laughing at those who do not think like them. ,0
"@user First thing that comes to mind is another Liberal hit job""""  This is the damage Liberals (LibTards) are doing actual victims of Sexual Assault ..................they inciting doubt in everyone's minds.  Democrats are not a champion of Woman, nor Minorities.......they covet power ",0
@user You are being super cute with your hormone story's and I hope all 3 of you are well ,0
@user The Klan was the militant arm of the Democrat Party.  I haven’t seen a past member in public since Sen Byrd died.  Antifa is the new militant arm. ,0
@user We agree that Trump is a Nazi sympathizer. But the Sandy Hook Hoax and gun control is right out of Hitler's playbook. Bloomberg is a Nazi when it comes to gun control. Dems need to moderate!!!! ,1
@user I'm an asshole though ,1
#Kavanaugh is reportedly at the WH right now.  ,0
@user @user Jason you are better than this (re-tweeting click bait). ,0
@user I don’t care if she is right or left go back to tv bitch one tv star in office is more than good #hollywoodisscum ,1
10kids from different women from this American jobless men? Nigerian men you are the bomb!!! ,1
@user Get ya booty to texas ,0
@user @user @user @user Antifa? Fighting neo-Nazis to oppose fascism is the same as neo-Nazis running over people with cars? This is pointless. Enough. ,0
@user @user And as white as antifa. (the ones you've seen) ,0
@user He does have a magic wand and he does know what to do. ,0
@user @user @user @user @user @user Oh and thanks for RTing my post!  #MAGA #KAG2018 yes we're gonna! ,0
@user Nancy Lee Grahn You Are Awesome! I have been a fan since Santa Barbara!! Alex Davis also Rocks!!!!! Thank you !!! ,0
@user Brilliant journalistic commentary here ,0
@user @user But that’s not convenient for Democrats who must destroy a man in front of his wife and children for the sake of power- Power that allows them to weaponize the FBI - CIA- NSA -IRS- all used against conservatives !! ,1
@user It’s fine. The liberals made sure that we use as much carbon as possible to make electricity. ,0
@user The enemy within seems greater at this point than compromising sources and methods. It’s the sources and methods we Conservatives are concerned about! #draintheswamp ,0
@user @user Conservatives want the PM to submit to their friends in the wh and the Kremlin. Trudeau should stand his ground and stand for Canada ,0
@user bITCHC IM UWUING ,1
@user He never should have been pope in the first place. He’s a Jesuit. ,0
@user @user @user @user @user @user @user @user @user @user @user @user @user Same here. You got a follow. Great talk on my way home from work. Time to be the vampire and sleep during the day ,0
"@user @user @user LOCK HER UP! Haa! Looool. CANNOT WAIT! What a blatant lie! Somebody is scared boy!! If that F******* B****** trump gets in, we all hang from nooses!"""" Who remembers that one? Can't imagine the anxiety she is feeling. Makes me smile."""" ",1
Affirmative. We understand the situation. #WWG1WGA #MAGA ,0
@user @user You go Mike and by the way Sarah she is the best lair . ,1
@user @user Funny because he is a dildo! ,1
"... She is our north star, amongst the many stars that pass away to fill the night sky with brilliancy."""" I cannot begin 2 imagine this as a parent but am so grateful &amp; humbled for the time however brief w/ so many shining stars who continue to guide all of us... ",0
@user One day I kiss you One day you are prince I bought ETH at 400$ And I lost my hardwallet in A place in my world You are one of A troll Love ,0
@user Funny how liberals and liberal stars hate the folks that make them and give them the very fame and power which they can’t live without ,0
@user @user Maxine is a CRACKED POT and should be run out of town.   What  a loser she is.😀 What a joke she is also. ,1
@user He Mike @user what country are you living in my country is a Constitutional REPUBLIC not a democracy ,0
@user @user and if there is gun control in USA -who will be rounded and exterminated ?? ,1
@user @user @user @user @user Antifa isn't democrat. BLM is mostly peaceful ,0
@user Why did the NDP and Liberals not give Doug Ford a standing ovation?  Cause it was “not-worth-standing” 😀 ,0
@user They could literally give two fucks af 😂 like ummm okay thanks 😂 ,1
@user @user Says the bitch ass boy hiding behind a keyboard it don’t hurt to ask for help sometimes can’t do everything alone you fucking clown if he can help then something is better than nothing that’s why I asked even if he can’t it don’t hurt to ask fuck off my twitter weak ass nigga ,1
@user sometimes you get what ya ask for ,0
"@user When she's wearing her hero 'costume' she /is/ completely invisible so.... yes?"""" ",0
@user What??? She is cute but she doesn't look like me at all ,0
@user @user As I’m watching it Bentley kept looking at me 😂 he being crate trained again so we good for now. He only allowed out to eat pee and shit and occasionally play time 😂😂🤷🏾‍♀️ ,1
@user @user @user Someone should tell her that voters have to be at least 18 and be citizens. Can't imagine adults with critical thinking skills could ever vote for her again. ,0
The ”beautiful people” still don’t get it..Shameful! keep digging @user 'Dregs of society' support Donald Trump. @user @user @user @user @user @user @user @user #MAGA via @user ,1
@user Blowing dirt and the misery of millions? ,1
@user It's hard to really say at this point in his career. He is still so young. Let's see how his jr season plays out before we start judging him. I have a feeling he's going to earn a spot on Canada's WJC team. I think that could go a long way. ,0
@user @user Is this for real? ,0
@user @user He is. ,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user We never get tired of Winning!! ,0
@user @user @user  This is because Japan have a PM with COMMON SENSE &amp; FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 😄 @user ex TORY ,1
